WAREHOUSE_ID,WAREHOUSE_TYPE,LON,LAT
W14700,FOOD,-73,36
W14701,FOOD,-83,31
W14702,FOOD,-53,35
W14703,FOOD,-75,32
W14704,FOOD,-100,32
W14705,FOOD,-80,36
W14706,FOOD,-29,36
W14707,FOOD,-83,38
W14708,FOOD,-7,34
W14709,FOOD,-50,39
W14710,FOOD,-27,36
W14711,FOOD,-19,36
W14712,FOOD,-74,40
W14713,FOOD,-37,33
W14714,FOOD,-36,36
W14715,FOOD,-84,31
W14716,FOOD,-69,38
W14717,FOOD,-59,33
W14718,FOOD,-111,34
W14719,FOOD,-84,32
W14720,FOOD,-35,39
W14721,FOOD,-99,38
W14722,FOOD,-53,33
W14723,FOOD,-99,39
W14724,FOOD,-37,38
W14725,FOOD,-48,31
W14726,FOOD,-11,37
W14727,FOOD,-37,34
W14728,FOOD,-18,36
W14729,FOOD,-29,31
W14730,FOOD,-57,38
W14731,FOOD,-42,35
W14732,FOOD,-29,31
W14733,FOOD,-65,35
W14734,FOOD,-74,31
W14735,FOOD,-26,31
W14736,FOOD,-24,36
W14737,FOOD,-37,35
W14738,FOOD,-8,32
W14739,FOOD,-110,40
W14740,FOOD,-83,32
W14741,FOOD,-42,37
W14742,FOOD,-13,32
W14743,FOOD,-9,36
W14744,FOOD,-53,36
W14745,FOOD,-114,33
W14746,FOOD,-19,39
W14747,FOOD,-42,32
W14748,FOOD,-92,37
W14749,FOOD,-30,38
W14750,FOOD,-97,37
W14751,FOOD,-84,34
W14752,FOOD,-38,33
W14753,FOOD,-114,38
W14754,FOOD,-70,39
W14755,FOOD,-79,39
W14756,FOOD,-30,31
W14757,FOOD,-68,36
W14758,FOOD,-43,32
W14759,FOOD,-19,33
W14760,FOOD,-89,40
W14761,FOOD,-115,33
W14762,FOOD,-14,32
W14763,FOOD,-46,37
W14764,FOOD,-80,37
W14765,FOOD,-52,39
W14766,FOOD,-33,31
W14767,FOOD,-40,35
W14768,FOOD,-53,40
W14769,FOOD,-11,34
W14770,FOOD,-22,35
W14771,FOOD,-91,31
W14772,FOOD,-31,36
W14773,FOOD,-104,36
W14774,FOOD,-101,32
W14775,FOOD,-86,38
W14776,FOOD,-72,33
W14777,FOOD,-77,35
W14778,FOOD,-63,32
W14779,FOOD,-66,36
W14780,FOOD,-19,40
W14781,FOOD,-41,35
W14782,FOOD,-69,40
W14783,FOOD,-103,38
W14784,FOOD,-39,37
W14785,FOOD,-50,34
W14786,FOOD,-34,33
W14787,FOOD,-72,37
W14788,FOOD,-112,32
W14789,FOOD,-82,39
W14790,FOOD,-113,33
W14791,FOOD,-18,39
W14792,FOOD,-9,31
W14793,FOOD,-101,35
W14794,FOOD,-53,39
W14795,FOOD,-67,39
W14796,FOOD,-65,31
W14797,FOOD,-59,34
W14798,FOOD,-27,37
W14799,FOOD,-103,35
W14800,FOOD,-24,39
W14801,FOOD,-10,34
W14802,FOOD,-71,32
W14803,FOOD,-43,31
W14804,FOOD,-77,38
W14805,FOOD,-27,31
W14806,FOOD,-8,31
W14807,FOOD,-69,35
W14808,FOOD,-51,38
W14809,FOOD,-66,38
W14810,FOOD,-72,38
W14811,FOOD,-100,36
W14812,FOOD,-99,37
W14813,FOOD,-84,39
W14814,FOOD,-85,32
W14815,FOOD,-115,36
W14816,FOOD,-59,39
W14817,FOOD,-27,39
W14818,FOOD,-37,32
W14819,FOOD,-25,31
W14820,FOOD,-63,31
W14821,FOOD,-49,37
W14822,FOOD,-60,40
W14823,FOOD,-18,38
W14824,FOOD,-51,38
W14825,FOOD,-30,31
W14826,FOOD,-29,39
W14827,FOOD,-82,40
W14828,FOOD,-31,33
W14829,FOOD,-75,34
W14830,FOOD,-36,34
W14831,FOOD,-85,35
W14832,FOOD,-70,35
W14833,FOOD,-82,33
W14834,FOOD,-101,39
W14835,FOOD,-61,40
W14836,FOOD,-27,39
W14837,FOOD,-70,31
W14838,FOOD,-105,33
W14839,FOOD,-10,33
W14840,FOOD,-77,34
W14841,FOOD,-91,38
W14842,FOOD,-67,33
W14843,FOOD,-39,35
W14844,FOOD,-20,40
W14845,FOOD,-29,36
W14846,FOOD,-28,38
W14847,FOOD,-9,35
W14848,FOOD,-93,39
W14849,FOOD,-23,36
W14850,FOOD,-10,38
W14851,FOOD,-89,34
W14852,FOOD,-50,31
W14853,FOOD,-7,40
W14854,FOOD,-7,31
W14855,FOOD,-56,32
W14856,FOOD,-116,32
W14857,FOOD,-21,32
W14858,FOOD,-58,40
W14859,FOOD,-66,36
W14860,FOOD,-107,35
W14861,FOOD,-94,34
W14862,FOOD,-78,39
W14863,FOOD,-96,35
W14864,FOOD,-110,39
W14865,FOOD,-108,38
W14866,FOOD,-14,38
W14867,FOOD,-7,38
W14868,FOOD,-81,31
W14869,FOOD,-83,31
W14870,FOOD,-77,40
W14871,FOOD,-72,36
W14872,FOOD,-109,32
W14873,FOOD,-38,40
W14874,FOOD,-29,33
W14875,FOOD,-47,39
W14876,FOOD,-86,40
W14877,FOOD,-9,33
W14878,FOOD,-98,33
W14879,FOOD,-79,31
W14880,FOOD,-45,33
W14881,FOOD,-66,40
W14882,FOOD,-112,39
W14883,FOOD,-35,36
W14884,FOOD,-52,36
W14885,FOOD,-23,39
W14886,FOOD,-107,32
W14887,FOOD,-78,37
W14888,FOOD,-31,37
W14889,FOOD,-45,37
W14890,FOOD,-94,33
W14891,FOOD,-62,32
W14892,FOOD,-19,32
W14893,FOOD,-38,34
W14894,FOOD,-38,37
W14895,FOOD,-32,33
W14896,FOOD,-10,40
W14897,FOOD,-51,37
W14898,FOOD,-28,35
W14899,FOOD,-47,37
W14900,FOOD,-82,35
W14901,FOOD,-67,34
W14902,FOOD,-7,39
W14903,FOOD,-45,33
W14904,FOOD,-8,33
W14905,FOOD,-114,40
W14906,FOOD,-55,31
W14907,FOOD,-20,36
W14908,FOOD,-48,39
W14909,FOOD,-56,35
W14910,FOOD,-90,39
W14911,FOOD,-58,36
W14912,FOOD,-46,40
W14913,FOOD,-94,40
W14914,FOOD,-12,33
W14915,FOOD,-43,34
W14916,FOOD,-44,37
W14917,FOOD,-18,36
W14918,FOOD,-51,36
W14919,FOOD,-96,32
W14920,FOOD,-99,39
W14921,FOOD,-84,39
W14922,FOOD,-51,39
W14923,FOOD,-12,38
W14924,FOOD,-56,37
W14925,FOOD,-52,40
W14926,FOOD,-109,35
W14927,FOOD,-42,39
W14928,FOOD,-58,34
W14929,FOOD,-36,34
W14930,FOOD,-27,39
W14931,FOOD,-62,35
W14932,FOOD,-16,38
W14933,FOOD,-18,33
W14934,FOOD,-70,35
W14935,FOOD,-92,39
W14936,FOOD,-95,34
W14937,FOOD,-111,38
W14938,FOOD,-45,35
W14939,FOOD,-34,38
W14940,FOOD,-42,34
W14941,FOOD,-114,39
W14942,FOOD,-116,32
W14943,FOOD,-49,33
W14944,FOOD,-60,40
W14945,FOOD,-42,35
W14946,FOOD,-37,38
W14947,FOOD,-95,39
W14948,FOOD,-53,37
W14949,FOOD,-97,40
W14950,FOOD,-47,35
W14951,FOOD,-26,34
W14952,FOOD,-49,38
W14953,FOOD,-104,39
W14954,FOOD,-99,35
W14955,FOOD,-78,40
W14956,FOOD,-16,37
W14957,FOOD,-32,31
W14958,FOOD,-100,34
W14959,FOOD,-54,36
W14960,FOOD,-38,40
W14961,FOOD,-7,33
W14962,FOOD,-36,35
W14963,FOOD,-17,37
W14964,FOOD,-108,36
W14965,FOOD,-26,40
W14966,FOOD,-62,36
W14967,FOOD,-93,40
W14968,FOOD,-34,37
W14969,FOOD,-103,40
W14970,FOOD,-85,40
W14971,FOOD,-74,37
W14972,FOOD,-115,38
W14973,FOOD,-76,38
W14974,FOOD,-18,34
W14975,FOOD,-63,36
W14976,FOOD,-13,35
W14977,FOOD,-25,38
W14978,FOOD,-46,37
W14979,FOOD,-11,37
W14980,FOOD,-33,33
W14981,FOOD,-104,40
W14982,FOOD,-14,31
W14983,FOOD,-77,37
W14984,FOOD,-96,35
W14985,FOOD,-8,35
W14986,FOOD,-79,36
W14987,FOOD,-35,32
W14988,FOOD,-81,36
W14989,FOOD,-99,31
W14990,FOOD,-104,40
W14991,FOOD,-55,32
W14992,FOOD,-14,37
W14993,FOOD,-27,33
W14994,FOOD,-110,36
W14995,FOOD,-70,36
W14996,FOOD,-98,35
W14997,FOOD,-60,38
W14998,FOOD,-33,32
W14999,FOOD,-85,37
W15000,FOOD,-32,35
W15001,FOOD,-98,38
W15002,FOOD,-56,31
W15003,FOOD,-82,35
W15004,FOOD,-15,32
W15005,FOOD,-56,32
W15006,FOOD,-88,36
W15007,FOOD,-56,35
W15008,FOOD,-84,39
W15009,FOOD,-75,36
W15010,FOOD,-36,35
W15011,FOOD,-44,32
W15012,FOOD,-24,38
W15013,FOOD,-83,32
W15014,FOOD,-60,35
W15015,FOOD,-35,40
W15016,FOOD,-31,33
W15017,FOOD,-100,33
W15018,FOOD,-93,39
W15019,FOOD,-72,38
W15020,FOOD,-104,40
W15021,FOOD,-103,32
W15022,FOOD,-62,38
W15023,FOOD,-25,36
W15024,FOOD,-104,40
W15025,FOOD,-75,36
W15026,FOOD,-38,37
W15027,FOOD,-25,33
W15028,FOOD,-81,33
W15029,FOOD,-65,37
W15030,FOOD,-49,32
W15031,FOOD,-15,33
W15032,FOOD,-55,32
W15033,FOOD,-81,36
W15034,FOOD,-60,36
W15035,FOOD,-86,35
W15036,FOOD,-91,33
W15037,FOOD,-84,31
W15038,FOOD,-51,37
W15039,FOOD,-105,32
W15040,FOOD,-85,33
W15041,FOOD,-69,33
W15042,FOOD,-9,35
W15043,FOOD,-32,36
W15044,FOOD,-65,36
W15045,FOOD,-53,32
W15046,FOOD,-13,39
W15047,FOOD,-24,37
W15048,FOOD,-12,35
W15049,FOOD,-59,32
W15050,FOOD,-68,33
W15051,FOOD,-98,34
W15052,FOOD,-90,37
W15053,FOOD,-49,34
W15054,FOOD,-116,39
W15055,FOOD,-76,38
W15056,FOOD,-42,33
W15057,FOOD,-8,39
W15058,FOOD,-60,34
W15059,FOOD,-80,40
W15060,FOOD,-97,35
W15061,FOOD,-56,31
W15062,FOOD,-63,35
W15063,FOOD,-33,36
W15064,FOOD,-102,37
W15065,FOOD,-88,40
W15066,FOOD,-114,40
W15067,FOOD,-21,33
W15068,FOOD,-49,31
W15069,FOOD,-103,33
W15070,FOOD,-99,32
W15071,FOOD,-11,36
W15072,FOOD,-35,32
W15073,FOOD,-35,37
W15074,FOOD,-115,32
W15075,FOOD,-22,35
W15076,FOOD,-53,40
W15077,FOOD,-41,31
W15078,FOOD,-55,34
W15079,FOOD,-95,37
W15080,FOOD,-86,40
W15081,FOOD,-83,32
W15082,FOOD,-84,40
W15083,FOOD,-42,31
W15084,FOOD,-25,31
W15085,FOOD,-17,31
W15086,FOOD,-59,34
W15087,FOOD,-75,33
W15088,FOOD,-107,37
W15089,FOOD,-50,31
W15090,FOOD,-94,39
W15091,FOOD,-32,33
W15092,FOOD,-37,32
W15093,FOOD,-108,36
W15094,FOOD,-79,34
W15095,FOOD,-10,35
W15096,FOOD,-65,39
W15097,FOOD,-49,36
W15098,FOOD,-15,31
W15099,FOOD,-28,40
W15100,FOOD,-48,31
W15101,FOOD,-39,33
W15102,FOOD,-70,36
W15103,FOOD,-68,33
W15104,FOOD,-106,34
W15105,FOOD,-76,39
W15106,FOOD,-8,36
W15107,FOOD,-56,32
W15108,FOOD,-76,33
W15109,FOOD,-73,36
W15110,FOOD,-54,39
W15111,FOOD,-48,39
W15112,FOOD,-37,39
W15113,FOOD,-81,34
W15114,FOOD,-44,39
W15115,FOOD,-104,38
W15116,FOOD,-20,36
W15117,FOOD,-102,39
W15118,FOOD,-97,39
W15119,FOOD,-81,31
W15120,FOOD,-10,37
W15121,FOOD,-41,34
W15122,FOOD,-43,40
W15123,FOOD,-91,35
W15124,FOOD,-83,36
W15125,FOOD,-77,31
W15126,FOOD,-70,34
W15127,FOOD,-108,34
W15128,FOOD,-36,38
W15129,FOOD,-72,40
W15130,FOOD,-107,31
W15131,FOOD,-108,38
W15132,FOOD,-78,37
W15133,FOOD,-11,37
W15134,FOOD,-36,33
W15135,FOOD,-82,38
W15136,FOOD,-64,32
W15137,FOOD,-67,37
W15138,FOOD,-16,35
W15139,FOOD,-12,35
W15140,FOOD,-29,38
W15141,FOOD,-30,35
W15142,FOOD,-8,37
W15143,FOOD,-19,40
W15144,FOOD,-17,34
W15145,FOOD,-98,34
W15146,FOOD,-77,34
W15147,FOOD,-12,40
W15148,FOOD,-10,32
W15149,FOOD,-19,40
W15150,FOOD,-65,37
W15151,FOOD,-83,34
W15152,FOOD,-27,31
W15153,FOOD,-94,34
W15154,FOOD,-45,35
W15155,FOOD,-22,37
W15156,FOOD,-102,32
W15157,FOOD,-115,37
W15158,FOOD,-81,40
W15159,FOOD,-71,37
W15160,FOOD,-85,39
W15161,FOOD,-113,39
W15162,FOOD,-57,35
W15163,FOOD,-68,33
W15164,FOOD,-110,34
W15165,FOOD,-91,33
W15166,FOOD,-109,39
W15167,FOOD,-11,37
W15168,FOOD,-86,35
W15169,FOOD,-40,34
W15170,FOOD,-99,40
W15171,FOOD,-83,32
W15172,FOOD,-63,39
W15173,FOOD,-43,39
W15174,FOOD,-104,38
W15175,FOOD,-16,38
W15176,FOOD,-94,37
W15177,FOOD,-102,31
W15178,FOOD,-94,34
W15179,FOOD,-13,33
W15180,FOOD,-8,32
W15181,FOOD,-63,39
W15182,FOOD,-81,38
W15183,FOOD,-58,39
W15184,FOOD,-7,34
W15185,FOOD,-110,31
W15186,FOOD,-61,35
W15187,FOOD,-70,40
W15188,FOOD,-10,38
W15189,FOOD,-81,35
W15190,FOOD,-112,33
W15191,FOOD,-103,35
W15192,FOOD,-10,40
W15193,FOOD,-105,38
W15194,FOOD,-51,34
W15195,FOOD,-97,34
W15196,FOOD,-74,38
W15197,FOOD,-109,40
W15198,FOOD,-82,32
W15199,FOOD,-70,38
W15200,FOOD,-58,31
W15201,FOOD,-86,32
W15202,FOOD,-39,37
W15203,FOOD,-85,32
W15204,FOOD,-32,31
W15205,FOOD,-107,31
W15206,FOOD,-19,36
W15207,FOOD,-109,37
W15208,FOOD,-73,36
W15209,FOOD,-101,40
W15210,FOOD,-47,34
W15211,FOOD,-50,33
W15212,FOOD,-28,37
W15213,FOOD,-110,32
W15214,FOOD,-54,36
W15215,FOOD,-106,36
W15216,FOOD,-30,40
W15217,FOOD,-63,35
W15218,FOOD,-28,32
W15219,FOOD,-19,37
W15220,FOOD,-24,35
W15221,FOOD,-97,33
W15222,FOOD,-33,40
W15223,FOOD,-112,36
W15224,FOOD,-101,40
W15225,FOOD,-11,31
W15226,FOOD,-101,34
W15227,FOOD,-91,31
W15228,FOOD,-101,36
W15229,FOOD,-85,35
W15230,FOOD,-11,33
W15231,FOOD,-20,36
W15232,FOOD,-68,40
W15233,FOOD,-79,33
W15234,FOOD,-59,40
W15235,FOOD,-112,38
W15236,FOOD,-102,37
W15237,FOOD,-82,32
W15238,FOOD,-19,40
W15239,FOOD,-56,38
W15240,FOOD,-86,39
W15241,FOOD,-76,37
W15242,FOOD,-48,40
W15243,FOOD,-54,31
W15244,FOOD,-46,34
W15245,FOOD,-38,35
W15246,FOOD,-108,36
W15247,FOOD,-47,32
W15248,FOOD,-110,39
W15249,FOOD,-86,38
W15250,FOOD,-12,33
W15251,FOOD,-54,32
W15252,FOOD,-32,38
W15253,FOOD,-97,33
W15254,FOOD,-99,31
W15255,FOOD,-22,38
W15256,FOOD,-71,32
W15257,FOOD,-105,33
W15258,FOOD,-115,33
W15259,FOOD,-58,33
W15260,FOOD,-78,35
W15261,FOOD,-96,36
W15262,FOOD,-50,40
W15263,FOOD,-25,36
W15264,FOOD,-46,37
W15265,FOOD,-31,32
W15266,FOOD,-7,40
W15267,FOOD,-18,40
W15268,FOOD,-8,36
W15269,FOOD,-46,32
W15270,FOOD,-78,31
W15271,FOOD,-99,40
W15272,FOOD,-64,34
W15273,FOOD,-11,40
W15274,FOOD,-17,40
W15275,FOOD,-112,31
W15276,FOOD,-81,31
W15277,FOOD,-8,39
W15278,FOOD,-79,39
W15279,FOOD,-87,39
W15280,FOOD,-58,40
W15281,FOOD,-54,40
W15282,FOOD,-79,32
W15283,FOOD,-59,38
W15284,FOOD,-51,31
W15285,FOOD,-89,38
W15286,FOOD,-46,38
W15287,FOOD,-61,39
W15288,FOOD,-56,36
W15289,FOOD,-29,38
W15290,FOOD,-83,34
W15291,FOOD,-74,38
W15292,FOOD,-46,37
W15293,FOOD,-38,35
W15294,FOOD,-35,37
W15295,FOOD,-49,35
W15296,FOOD,-91,34
W15297,FOOD,-60,33
W15298,FOOD,-8,34
W15299,FOOD,-39,39
W15300,FOOD,-97,36
W15301,FOOD,-73,31
W15302,FOOD,-52,36
W15303,FOOD,-94,35
W15304,FOOD,-27,36
W15305,FOOD,-103,32
W15306,FOOD,-23,33
W15307,FOOD,-55,31
W15308,FOOD,-77,40
W15309,FOOD,-65,35
W15310,FOOD,-23,39
W15311,FOOD,-94,33
W15312,FOOD,-112,37
W15313,FOOD,-60,36
W15314,FOOD,-40,37
W15315,FOOD,-39,31
W15316,FOOD,-115,32
W15317,FOOD,-33,35
W15318,FOOD,-56,33
W15319,FOOD,-69,35
W15320,FOOD,-7,35
W15321,FOOD,-44,40
W15322,FOOD,-109,35
W15323,FOOD,-105,32
W15324,FOOD,-28,38
W15325,FOOD,-26,38
W15326,FOOD,-31,39
W15327,FOOD,-75,35
W15328,FOOD,-81,37
W15329,FOOD,-114,36
W15330,FOOD,-90,35
W15331,FOOD,-62,31
W15332,FOOD,-46,36
W15333,FOOD,-57,34
W15334,FOOD,-81,36
W15335,FOOD,-88,37
W15336,FOOD,-26,38
W15337,FOOD,-52,35
W15338,FOOD,-94,38
W15339,FOOD,-60,39
W15340,FOOD,-84,36
W15341,FOOD,-65,33
W15342,FOOD,-53,31
W15343,FOOD,-25,35
W15344,FOOD,-94,33
W15345,FOOD,-111,32
W15346,FOOD,-88,32
W15347,FOOD,-95,34
W15348,FOOD,-92,39
W15349,FOOD,-113,35
W15350,FOOD,-115,40
W15351,FOOD,-14,34
W15352,FOOD,-20,39
W15353,FOOD,-87,35
W15354,FOOD,-65,35
W15355,FOOD,-114,39
W15356,FOOD,-95,33
W15357,FOOD,-12,37
W15358,FOOD,-112,37
W15359,FOOD,-87,33
W15360,FOOD,-98,31
W15361,FOOD,-61,37
W15362,FOOD,-61,40
W15363,FOOD,-57,38
W15364,FOOD,-15,31
W15365,FOOD,-111,32
W15366,FOOD,-60,33
W15367,FOOD,-110,35
W15368,FOOD,-83,38
W15369,FOOD,-26,32
W15370,FOOD,-87,38
W15371,FOOD,-41,37
W15372,FOOD,-68,33
W15373,FOOD,-70,39
W15374,FOOD,-92,31
W15375,FOOD,-8,33
W15376,FOOD,-9,35
W15377,FOOD,-72,32
W15378,FOOD,-68,33
W15379,FOOD,-65,37
W15380,FOOD,-111,36
W15381,FOOD,-25,33
W15382,FOOD,-77,40
W15383,FOOD,-95,38
W15384,FOOD,-69,38
W15385,FOOD,-89,34
W15386,FOOD,-116,36
W15387,FOOD,-79,36
W15388,FOOD,-84,33
W15389,FOOD,-114,39
W15390,FOOD,-21,35
W15391,FOOD,-56,32
W15392,FOOD,-87,37
W15393,FOOD,-71,33
W15394,FOOD,-28,38
W15395,FOOD,-17,32
W15396,FOOD,-105,38
W15397,FOOD,-72,31
W15398,FOOD,-82,35
W15399,FOOD,-59,40
W15400,FOOD,-16,38
W15401,FOOD,-78,36
W15402,FOOD,-12,34
W15403,FOOD,-12,32
W15404,FOOD,-29,35
W15405,FOOD,-22,34
W15406,FOOD,-82,31
W15407,FOOD,-92,36
W15408,FOOD,-82,39
W15409,FOOD,-16,40
W15410,FOOD,-91,36
W15411,FOOD,-64,31
W15412,FOOD,-24,35
W15413,FOOD,-22,39
W15414,FOOD,-89,32
W15415,FOOD,-25,40
W15416,FOOD,-41,36
W15417,FOOD,-25,40
W15418,FOOD,-43,36
W15419,FOOD,-73,39
W15420,FOOD,-112,39
W15421,FOOD,-61,35
W15422,FOOD,-42,40
W15423,FOOD,-12,40
W15424,FOOD,-47,39
W15425,FOOD,-70,35
W15426,FOOD,-87,35
W15427,FOOD,-33,34
W15428,FOOD,-61,40
W15429,FOOD,-30,38
W15430,FOOD,-70,33
W15431,FOOD,-32,37
W15432,FOOD,-22,31
W15433,FOOD,-15,35
W15434,FOOD,-47,37
W15435,FOOD,-108,34
W15436,FOOD,-89,36
W15437,FOOD,-97,33
W15438,FOOD,-72,34
W15439,FOOD,-50,38
W15440,FOOD,-59,39
W15441,FOOD,-62,31
W15442,FOOD,-76,35
W15443,FOOD,-99,40
W15444,FOOD,-107,33
W15445,FOOD,-103,34
W15446,FOOD,-50,34
W15447,FOOD,-29,37
W15448,FOOD,-65,33
W15449,FOOD,-22,40
W15450,FOOD,-19,32
W15451,FOOD,-63,36
W15452,FOOD,-77,40
W15453,FOOD,-13,34
W15454,FOOD,-29,33
W15455,FOOD,-111,38
W15456,FOOD,-40,38
W15457,FOOD,-39,37
W15458,FOOD,-62,37
W15459,FOOD,-65,34
W15460,FOOD,-88,37
W15461,FOOD,-42,31
W15462,FOOD,-102,32
W15463,FOOD,-25,35
W15464,FOOD,-71,36
W15465,FOOD,-90,39
W15466,FOOD,-106,40
W15467,FOOD,-88,35
W15468,FOOD,-111,38
W15469,FOOD,-55,35
W15470,FOOD,-107,35
W15471,FOOD,-97,35
W15472,FOOD,-9,34
W15473,FOOD,-45,40
W15474,FOOD,-7,35
W15475,FOOD,-49,38
W15476,FOOD,-8,35
W15477,FOOD,-92,36
W15478,FOOD,-60,38
W15479,FOOD,-88,33
W15480,FOOD,-73,31
W15481,FOOD,-22,33
W15482,FOOD,-38,37
W15483,FOOD,-74,31
W15484,FOOD,-73,37
W15485,FOOD,-38,34
W15486,FOOD,-59,40
W15487,FOOD,-92,37
W15488,FOOD,-111,39
W15489,FOOD,-91,37
W15490,FOOD,-16,34
W15491,FOOD,-15,40
W15492,FOOD,-17,35
W15493,FOOD,-47,40
W15494,FOOD,-17,36
W15495,FOOD,-54,32
W15496,FOOD,-100,36
W15497,FOOD,-80,33
W15498,FOOD,-31,32
W15499,FOOD,-44,35
W15500,FOOD,-34,36
W15501,FOOD,-54,33
W15502,FOOD,-96,36
W15503,FOOD,-13,32
W15504,FOOD,-111,32
W15505,FOOD,-59,31
W15506,FOOD,-25,37
W15507,FOOD,-98,36
W15508,FOOD,-91,37
W15509,FOOD,-101,39
W15510,FOOD,-95,38
W15511,FOOD,-12,32
W15512,FOOD,-26,35
W15513,FOOD,-90,40
W15514,FOOD,-71,34
W15515,FOOD,-29,31
W15516,FOOD,-53,37
W15517,FOOD,-35,34
W15518,FOOD,-30,39
W15519,FOOD,-53,33
W15520,FOOD,-33,38
W15521,FOOD,-35,40
W15522,FOOD,-65,32
W15523,FOOD,-100,31
W15524,FOOD,-107,37
W15525,FOOD,-85,35
W15526,FOOD,-78,32
W15527,FOOD,-13,37
W15528,FOOD,-96,38
W15529,FOOD,-97,40
W15530,FOOD,-99,40
W15531,FOOD,-101,35
W15532,FOOD,-71,33
W15533,FOOD,-66,40
W15534,FOOD,-81,36
W15535,FOOD,-16,39
W15536,FOOD,-32,40
W15537,FOOD,-106,32
W15538,FOOD,-57,37
W15539,FOOD,-116,34
W15540,FOOD,-32,35
W15541,FOOD,-64,35
W15542,FOOD,-90,34
W15543,FOOD,-84,36
W15544,FOOD,-47,40
W15545,FOOD,-21,34
W15546,FOOD,-71,36
W15547,FOOD,-57,35
W15548,FOOD,-86,35
W15549,FOOD,-53,33
W15550,FOOD,-48,39
W15551,FOOD,-15,35
W15552,FOOD,-31,33
W15553,FOOD,-80,37
W15554,FOOD,-86,35
W15555,FOOD,-11,34
W15556,FOOD,-13,39
W15557,FOOD,-66,37
W15558,FOOD,-43,37
W15559,FOOD,-68,33
W15560,FOOD,-78,35
W15561,FOOD,-111,31
W15562,FOOD,-90,35
W15563,FOOD,-60,38
W15564,FOOD,-19,37
W15565,FOOD,-82,36
W15566,FOOD,-113,38
W15567,FOOD,-92,34
W15568,FOOD,-46,35
W15569,FOOD,-23,37
W15570,FOOD,-109,39
W15571,FOOD,-30,37
W15572,FOOD,-17,39
W15573,FOOD,-47,39
W15574,FOOD,-36,39
W15575,FOOD,-9,37
W15576,FOOD,-34,33
W15577,FOOD,-107,39
W15578,FOOD,-70,36
W15579,FOOD,-80,33
W15580,FOOD,-108,37
W15581,FOOD,-22,34
W15582,FOOD,-64,31
W15583,FOOD,-115,32
W15584,FOOD,-114,37
W15585,FOOD,-33,31
W15586,FOOD,-57,32
W15587,FOOD,-14,35
W15588,FOOD,-93,31
W15589,FOOD,-82,36
W15590,FOOD,-106,34
W15591,FOOD,-55,32
W15592,FOOD,-102,33
W15593,FOOD,-88,32
W15594,FOOD,-86,35
W15595,FOOD,-97,35
W15596,FOOD,-48,35
W15597,FOOD,-71,32
W15598,FOOD,-7,35
W15599,FOOD,-14,32
W15600,FOOD,-14,35
W15601,FOOD,-110,33
W15602,FOOD,-105,37
W15603,FOOD,-79,37
W15604,FOOD,-53,39
W15605,FOOD,-13,38
W15606,FOOD,-26,35
W15607,FOOD,-93,37
W15608,FOOD,-18,37
W15609,FOOD,-50,40
W15610,FOOD,-94,35
W15611,FOOD,-115,31
W15612,FOOD,-36,32
W15613,FOOD,-110,36
W15614,FOOD,-77,34
W15615,FOOD,-86,32
W15616,FOOD,-17,40
W15617,FOOD,-28,32
W15618,FOOD,-51,31
W15619,FOOD,-101,33
W15620,FOOD,-90,39
W15621,FOOD,-102,35
W15622,FOOD,-58,32
W15623,FOOD,-83,37
W15624,FOOD,-87,39
W15625,FOOD,-97,37
W15626,FOOD,-49,38
W15627,FOOD,-64,31
W15628,FOOD,-68,31
W15629,FOOD,-86,39
W15630,FOOD,-110,34
W15631,FOOD,-100,33
W15632,FOOD,-99,37
W15633,FOOD,-74,38
W15634,FOOD,-66,38
W15635,FOOD,-44,39
W15636,FOOD,-59,39
W15637,FOOD,-24,37
W15638,FOOD,-53,33
W15639,FOOD,-47,31
W15640,FOOD,-99,36
W15641,FOOD,-23,37
W15642,FOOD,-78,38
W15643,FOOD,-105,34
W15644,FOOD,-103,32
W15645,FOOD,-43,38
W15646,FOOD,-49,39
W15647,FOOD,-53,36
W15648,FOOD,-39,40
W15649,FOOD,-39,37
W15650,FOOD,-110,35
W15651,FOOD,-94,39
W15652,FOOD,-21,31
W15653,FOOD,-35,31
W15654,FOOD,-101,39
W15655,FOOD,-60,32
W15656,FOOD,-18,34
W15657,FOOD,-61,37
W15658,FOOD,-82,33
W15659,FOOD,-76,33
W15660,FOOD,-53,33
W15661,FOOD,-107,32
W15662,FOOD,-19,39
W15663,FOOD,-51,32
W15664,FOOD,-53,33
W15665,FOOD,-39,32
W15666,FOOD,-42,38
W15667,FOOD,-78,40
W15668,FOOD,-32,31
W15669,FOOD,-24,39
W15670,FOOD,-23,36
W15671,FOOD,-94,35
W15672,FOOD,-22,35
W15673,FOOD,-12,31
W15674,FOOD,-52,33
W15675,FOOD,-77,35
W15676,FOOD,-10,33
W15677,FOOD,-50,40
W15678,FOOD,-36,31
W15679,FOOD,-18,31
W15680,FOOD,-86,37
W15681,FOOD,-69,38
W15682,FOOD,-45,32
W15683,FOOD,-102,31
W15684,FOOD,-66,31
W15685,FOOD,-26,36
W15686,FOOD,-39,39
W15687,FOOD,-8,32
W15688,FOOD,-27,34
W15689,FOOD,-65,31
W15690,FOOD,-58,40
W15691,FOOD,-94,33
W15692,FOOD,-39,31
W15693,FOOD,-28,31
W15694,FOOD,-116,34
W15695,FOOD,-72,38
W15696,FOOD,-95,36
